model,label,noise_type,snr_db,replicate,clean_recall,noisy_recall,recall_loss
svm,violin,white,0,0,0.968992248062,0.031007751938,0.937984496124
svm,bassoon,white,-5,0,0.907216494845,0,0.907216494845
svm,cello,white,-5,0,0.982608695652,0,0.982608695652
svm,clarinet,white,-5,0,0.990990990991,0.0540540540541,0.936936936937
svm,double-bass,white,-5,0,1,0,1
svm,flute,white,-5,0,0.991452991453,0.897435897436,0.0940170940171
svm,french-horn,white,-5,0,0.987951807229,0,0.987951807229
svm,oboe,white,-5,0,0.962025316456,0,0.962025316456
svm,trombone,white,-5,0,1,0,1
svm,trumpet,white,-5,0,0.969230769231,0.246153846154,0.723076923077
svm,tuba,white,-5,0,1,0,1
svm,viola,white,-5,0,0.990566037736,0,0.990566037736
svm,violin,white,-5,0,0.968992248062,0,0.968992248062
svm,bassoon,white,-10,0,0.907216494845,0,0.907216494845
svm,cello,white,-10,0,0.982608695652,0,0.982608695652
svm,clarinet,white,-10,0,0.990990990991,1,-0.00900900900901
svm,double-bass,white,-10,0,1,0,1
svm,flute,white,-10,0,0.991452991453,0,0.991452991453
svm,french-horn,white,-10,0,0.987951807229,0,0.987951807229
svm,oboe,white,-10,0,0.962025316456,0,0.962025316456
svm,trombone,white,-10,0,1,0,1
svm,trumpet,white,-10,0,0.969230769231,0,0.969230769231
svm,tuba,white,-10,0,1,0,1
svm,viola,white,-10,0,0.990566037736,0,0.990566037736
svm,violin,white,-10,0,0.968992248062,0,0.968992248062
svm,bassoon,white,50,1,0.907216494845,0.783505154639,0.123711340206
svm,cello,white,50,1,0.982608695652,0.95652173913,0.0260869565217
svm,clarinet,white,50,1,0.990990990991,0.945945945946,0.045045045045
svm,double-bass,white,50,1,1,0.965217391304,0.0347826086957
svm,flute,white,50,1,0.991452991453,1,-0.00854700854701
svm,french-horn,white,50,1,0.987951807229,0.951807228916,0.0361445783133
svm,oboe,white,50,1,0.962025316456,0.645569620253,0.316455696203
svm,trombone,white,50,1,1,1,0
svm,trumpet,white,50,1,0.969230769231,0.846153846154,0.123076923077
svm,tuba,white,50,1,1,0.806451612903,0.193548387097
svm,viola,white,50,1,0.990566037736,0.943396226415,0.0471698113208
svm,violin,white,50,1,0.968992248062,0.953488372093,0.015503875969
svm,bassoon,white,40,1,0.907216494845,0.19587628866,0.711340206186
svm,cello,white,40,1,0.982608695652,0.808695652174,0.173913043478
svm,clarinet,white,40,1,0.990990990991,0.855855855856,0.135135135135
svm,double-bass,white,40,1,1,0.417391304348,0.582608695652
svm,flute,white,40,1,0.991452991453,1,-0.00854700854701
svm,french-horn,white,40,1,0.987951807229,0.771084337349,0.21686746988
svm,oboe,white,40,1,0.962025316456,0.0379746835443,0.924050632911
svm,trombone,white,40,1,1,1,0
svm,trumpet,white,40,1,0.969230769231,0.523076923077,0.446153846154
svm,tuba,white,40,1,1,0.129032258065,0.870967741935
svm,viola,white,40,1,0.990566037736,0.650943396226,0.339622641509
svm,violin,white,40,1,0.968992248062,0.922480620155,0.046511627907
svm,bassoon,white,30,1,0.907216494845,0,0.907216494845
svm,cello,white,30,1,0.982608695652,0.44347826087,0.539130434783
svm,clarinet,white,30,1,0.990990990991,0.495495495495,0.495495495495
svm,double-bass,white,30,1,1,0,1
svm,flute,white,30,1,0.991452991453,0.974358974359,0.017094017094
svm,french-horn,white,30,1,0.987951807229,0.33734939759,0.650602409639
svm,oboe,white,30,1,0.962025316456,0,0.962025316456
svm,trombone,white,30,1,1,0.763157894737,0.236842105263
svm,trumpet,white,30,1,0.969230769231,0.184615384615,0.784615384615
svm,tuba,white,30,1,1,0,1
svm,viola,white,30,1,0.990566037736,0,0.990566037736
svm,violin,white,30,1,0.968992248062,0.953488372093,0.015503875969
svm,bassoon,white,20,1,0.907216494845,0,0.907216494845
svm,cello,white,20,1,0.982608695652,0,0.982608695652
svm,clarinet,white,20,1,0.990990990991,0.018018018018,0.972972972973
svm,double-bass,white,20,1,1,0,1
svm,flute,white,20,1,0.991452991453,0.794871794872,0.196581196581
svm,french-horn,white,20,1,0.987951807229,0.0240963855422,0.963855421687
svm,oboe,white,20,1,0.962025316456,0,0.962025316456
svm,trombone,white,20,1,1,0.394736842105,0.605263157895
svm,trumpet,white,20,1,0.969230769231,0.0153846153846,0.953846153846
svm,tuba,white,20,1,1,0,1
svm,viola,white,20,1,0.990566037736,0,0.990566037736
svm,violin,white,20,1,0.968992248062,0.93023255814,0.0387596899225
svm,bassoon,white,10,1,0.907216494845,0,0.907216494845
svm,cello,white,10,1,0.982608695652,0,0.982608695652
svm,clarinet,white,10,1,0.990990990991,0,0.990990990991
svm,double-bass,white,10,1,1,0,1
svm,flute,white,10,1,0.991452991453,0.504273504274,0.487179487179
svm,french-horn,white,10,1,0.987951807229,0,0.987951807229
svm,oboe,white,10,1,0.962025316456,0,0.962025316456
svm,trombone,white,10,1,1,0.201754385965,0.798245614035
svm,trumpet,white,10,1,0.969230769231,0,0.969230769231
svm,tuba,white,10,1,1,0,1
svm,viola,white,10,1,0.990566037736,0,0.990566037736
svm,violin,white,10,1,0.968992248062,0.976744186047,-0.0077519379845
svm,bassoon,white,0,1,0.907216494845,0,0.907216494845
svm,cello,white,0,1,0.982608695652,0,0.982608695652
svm,clarinet,white,0,1,0.990990990991,0,0.990990990991
svm,double-bass,white,0,1,1,0,1
svm,flute,white,0,1,0.991452991453,1,-0.00854700854701
svm,french-horn,white,0,1,0.987951807229,0,0.987951807229
svm,oboe,white,0,1,0.962025316456,0,0.962025316456
svm,trombone,white,0,1,1,0.0350877192982,0.964912280702
svm,trumpet,white,0,1,0.969230769231,0,0.969230769231
svm,tuba,white,0,1,1,0,1
svm,viola,white,0,1,0.990566037736,0,0.990566037736
svm,violin,white,0,1,0.968992248062,0.0232558139535,0.945736434109
svm,bassoon,white,-5,1,0.907216494845,0,0.907216494845
svm,cello,white,-5,1,0.982608695652,0,0.982608695652
svm,clarinet,white,-5,1,0.990990990991,0.0630630630631,0.927927927928
svm,double-bass,white,-5,1,1,0,1
svm,flute,white,-5,1,0.991452991453,0.863247863248,0.128205128205
svm,french-horn,white,-5,1,0.987951807229,0,0.987951807229
svm,oboe,white,-5,1,0.962025316456,0,0.962025316456
svm,trombone,white,-5,1,1,0,1
svm,trumpet,white,-5,1,0.969230769231,0.276923076923,0.692307692308
svm,tuba,white,-5,1,1,0,1
svm,viola,white,-5,1,0.990566037736,0,0.990566037736
svm,violin,white,-5,1,0.968992248062,0,0.968992248062
svm,bassoon,white,-10,1,0.907216494845,0,0.907216494845
svm,cello,white,-10,1,0.982608695652,0,0.982608695652
svm,clarinet,white,-10,1,0.990990990991,1,-0.00900900900901
svm,double-bass,white,-10,1,1,0,1
svm,flute,white,-10,1,0.991452991453,0,0.991452991453
svm,french-horn,white,-10,1,0.987951807229,0,0.987951807229
svm,oboe,white,-10,1,0.962025316456,0,0.962025316456
svm,trombone,white,-10,1,1,0,1
svm,trumpet,white,-10,1,0.969230769231,0,0.969230769231
svm,tuba,white,-10,1,1,0,1
svm,viola,white,-10,1,0.990566037736,0,0.990566037736
svm,violin,white,-10,1,0.968992248062,0,0.968992248062
svm,bassoon,audience,50,0,0.907216494845,0.896907216495,0.0103092783505
svm,cello,audience,50,0,0.982608695652,0.973913043478,0.00869565217391
svm,clarinet,audience,50,0,0.990990990991,0.990990990991,0
svm,double-bass,audience,50,0,1,1,0
svm,flute,audience,50,0,0.991452991453,0.974358974359,0.017094017094
svm,french-horn,audience,50,0,0.987951807229,0.963855421687,0.0240963855422
svm,oboe,audience,50,0,0.962025316456,0.924050632911,0.0379746835443
svm,trombone,audience,50,0,1,1,0
svm,trumpet,audience,50,0,0.969230769231,0.984615384615,-0.0153846153846
svm,tuba,audience,50,0,1,1,0
svm,viola,audience,50,0,0.990566037736,0.990566037736,0
svm,violin,audience,50,0,0.968992248062,0.953488372093,0.015503875969
svm,bassoon,audience,40,0,0.907216494845,0.886597938144,0.020618556701
svm,cello,audience,40,0,0.982608695652,0.947826086957,0.0347826086957
svm,clarinet,audience,40,0,0.990990990991,0.981981981982,0.00900900900901
svm,double-bass,audience,40,0,1,1,0
svm,flute,audience,40,0,0.991452991453,0.965811965812,0.025641025641
svm,french-horn,audience,40,0,0.987951807229,0.915662650602,0.0722891566265
svm,oboe,audience,40,0,0.962025316456,0.822784810127,0.139240506329
svm,trombone,audience,40,0,1,0.991228070175,0.00877192982456
svm,trumpet,audience,40,0,0.969230769231,0.938461538462,0.0307692307692
svm,tuba,audience,40,0,1,0.870967741935,0.129032258065
svm,viola,audience,40,0,0.990566037736,0.990566037736,0
svm,violin,audience,40,0,0.968992248062,0.953488372093,0.015503875969
svm,bassoon,audience,30,0,0.907216494845,0.762886597938,0.144329896907
svm,cello,audience,30,0,0.982608695652,0.860869565217,0.121739130435
svm,clarinet,audience,30,0,0.990990990991,0.954954954955,0.036036036036
svm,double-bass,audience,30,0,1,0.991304347826,0.00869565217391
svm,flute,audience,30,0,0.991452991453,0.871794871795,0.119658119658
svm,french-horn,audience,30,0,0.987951807229,0.807228915663,0.180722891566
svm,oboe,audience,30,0,0.962025316456,0.556962025316,0.405063291139
svm,trombone,audience,30,0,1,0.877192982456,0.122807017544
svm,trumpet,audience,30,0,0.969230769231,0.892307692308,0.0769230769231
svm,tuba,audience,30,0,1,0.5,0.5
svm,viola,audience,30,0,0.990566037736,0.971698113208,0.0188679245283
svm,violin,audience,30,0,0.968992248062,0.922480620155,0.046511627907
svm,bassoon,audience,20,0,0.907216494845,0.628865979381,0.278350515464
svm,cello,audience,20,0,0.982608695652,0.64347826087,0.339130434783
svm,clarinet,audience,20,0,0.990990990991,0.828828828829,0.162162162162
svm,double-bass,audience,20,0,1,0.921739130435,0.0782608695652
svm,flute,audience,20,0,0.991452991453,0.692307692308,0.299145299145
svm,french-horn,audience,20,0,0.987951807229,0.638554216867,0.349397590361
svm,oboe,audience,20,0,0.962025316456,0.316455696203,0.645569620253
svm,trombone,audience,20,0,1,0.710526315789,0.289473684211
svm,trumpet,audience,20,0,0.969230769231,0.723076923077,0.246153846154
svm,tuba,audience,20,0,1,0.153225806452,0.846774193548
svm,viola,audience,20,0,0.990566037736,0.877358490566,0.11320754717
svm,violin,audience,20,0,0.968992248062,0.798449612403,0.170542635659
svm,bassoon,audience,10,0,0.907216494845,0.474226804124,0.432989690722
svm,cello,audience,10,0,0.982608695652,0.460869565217,0.521739130435
svm,clarinet,audience,10,0,0.990990990991,0.711711711712,0.279279279279
svm,double-bass,audience,10,0,1,0.773913043478,0.226086956522
svm,flute,audience,10,0,0.991452991453,0.564102564103,0.42735042735
svm,french-horn,audience,10,0,0.987951807229,0.361445783133,0.626506024096
svm,oboe,audience,10,0,0.962025316456,0.151898734177,0.810126582278
svm,trombone,audience,10,0,1,0.456140350877,0.543859649123
svm,trumpet,audience,10,0,0.969230769231,0.492307692308,0.476923076923
svm,tuba,audience,10,0,1,0.0725806451613,0.927419354839
svm,viola,audience,10,0,0.990566037736,0.707547169811,0.283018867925
svm,violin,audience,10,0,0.968992248062,0.573643410853,0.395348837209
svm,bassoon,audience,0,0,0.907216494845,0.309278350515,0.59793814433
svm,cello,audience,0,0,0.982608695652,0.278260869565,0.704347826087
svm,clarinet,audience,0,0,0.990990990991,0.675675675676,0.315315315315
svm,double-bass,audience,0,0,1,0.44347826087,0.55652173913
svm,flute,audience,0,0,0.991452991453,0.452991452991,0.538461538462
svm,french-horn,audience,0,0,0.987951807229,0.21686746988,0.771084337349
svm,oboe,audience,0,0,0.962025316456,0.0759493670886,0.886075949367
svm,trombone,audience,0,0,1,0.236842105263,0.763157894737
svm,trumpet,audience,0,0,0.969230769231,0.323076923077,0.646153846154
svm,tuba,audience,0,0,1,0.0241935483871,0.975806451613
svm,viola,audience,0,0,0.990566037736,0.660377358491,0.330188679245
svm,violin,audience,0,0,0.968992248062,0.271317829457,0.697674418605
svm,bassoon,audience,-5,0,0.907216494845,0.154639175258,0.752577319588
svm,cello,audience,-5,0,0.982608695652,0.173913043478,0.808695652174
svm,clarinet,audience,-5,0,0.990990990991,0.765765765766,0.225225225225
svm,double-bass,audience,-5,0,1,0.130434782609,0.869565217391
svm,flute,audience,-5,0,0.991452991453,0.367521367521,0.623931623932
svm,french-horn,audience,-5,0,0.987951807229,0.156626506024,0.831325301205
svm,oboe,audience,-5,0,0.962025316456,0.0759493670886,0.886075949367
svm,trombone,audience,-5,0,1,0.114035087719,0.885964912281
svm,trumpet,audience,-5,0,0.969230769231,0.292307692308,0.676923076923
svm,tuba,audience,-5,0,1,0.0241935483871,0.975806451613
svm,viola,audience,-5,0,0.990566037736,0.349056603774,0.641509433962
svm,violin,audience,-5,0,0.968992248062,0.302325581395,0.666666666667
svm,bassoon,audience,-10,0,0.907216494845,0,0.907216494845
svm,cello,audience,-10,0,0.982608695652,0.0608695652174,0.921739130435
svm,clarinet,audience,-10,0,0.990990990991,0.81981981982,0.171171171171
svm,double-bass,audience,-10,0,1,0,1
svm,flute,audience,-10,0,0.991452991453,0,0.991452991453
svm,french-horn,audience,-10,0,0.987951807229,0.132530120482,0.855421686747
svm,oboe,audience,-10,0,0.962025316456,0.0379746835443,0.924050632911
svm,trombone,audience,-10,0,1,0.122807017544,0.877192982456
svm,trumpet,audience,-10,0,0.969230769231,0.2,0.769230769231
svm,tuba,audience,-10,0,1,0.0806451612903,0.91935483871
svm,viola,audience,-10,0,0.990566037736,0,0.990566037736
svm,violin,audience,-10,0,0.968992248062,0.170542635659,0.798449612403
svm,bassoon,audience,50,1,0.907216494845,0.907216494845,0
svm,cello,audience,50,1,0.982608695652,0.973913043478,0.00869565217391
svm,clarinet,audience,50,1,0.990990990991,1,-0.00900900900901
svm,double-bass,audience,50,1,1,1,0
svm,flute,audience,50,1,0.991452991453,0.974358974359,0.017094017094
svm,french-horn,audience,50,1,0.987951807229,0.963855421687,0.0240963855422
svm,oboe,audience,50,1,0.962025316456,0.936708860759,0.0253164556962
svm,trombone,audience,50,1,1,1,0
svm,trumpet,audience,50,1,0.969230769231,1,-0.0307692307692
svm,tuba,audience,50,1,1,1,0
svm,viola,audience,50,1,0.990566037736,0.990566037736,0
svm,violin,audience,50,1,0.968992248062,0.968992248062,0
svm,bassoon,audience,40,1,0.907216494845,0.896907216495,0.0103092783505
svm,cello,audience,40,1,0.982608695652,0.939130434783,0.0434782608696
svm,clarinet,audience,40,1,0.990990990991,1,-0.00900900900901
svm,double-bass,audience,40,1,1,1,0
svm,flute,audience,40,1,0.991452991453,0.940170940171,0.0512820512821
svm,french-horn,audience,40,1,0.987951807229,0.915662650602,0.0722891566265
svm,oboe,audience,40,1,0.962025316456,0.911392405063,0.0506329113924
svm,trombone,audience,40,1,1,0.991228070175,0.00877192982456
svm,trumpet,audience,40,1,0.969230769231,1,-0.0307692307692
svm,tuba,audience,40,1,1,0.91935483871,0.0806451612903
svm,viola,audience,40,1,0.990566037736,0.990566037736,0
svm,violin,audience,40,1,0.968992248062,0.937984496124,0.031007751938
svm,bassoon,audience,30,1,0.907216494845,0.79381443299,0.113402061856
svm,cello,audience,30,1,0.982608695652,0.869565217391,0.113043478261
svm,clarinet,audience,30,1,0.990990990991,0.981981981982,0.00900900900901
svm,double-bass,audience,30,1,1,1,0
svm,flute,audience,30,1,0.991452991453,0.880341880342,0.111111111111
svm,french-horn,audience,30,1,0.987951807229,0.78313253012,0.204819277108
svm,oboe,audience,30,1,0.962025316456,0.607594936709,0.354430379747
svm,trombone,audience,30,1,1,0.938596491228,0.0614035087719
svm,trumpet,audience,30,1,0.969230769231,0.938461538462,0.0307692307692
svm,tuba,audience,30,1,1,0.564516129032,0.435483870968
svm,viola,audience,30,1,0.990566037736,0.933962264151,0.0566037735849
svm,violin,audience,30,1,0.968992248062,0.922480620155,0.046511627907
svm,bassoon,audience,20,1,0.907216494845,0.701030927835,0.20618556701
svm,cello,audience,20,1,0.982608695652,0.660869565217,0.321739130435
svm,clarinet,audience,20,1,0.990990990991,0.864864864865,0.126126126126
svm,double-bass,audience,20,1,1,0.965217391304,0.0347826086957
svm,flute,audience,20,1,0.991452991453,0.769230769231,0.222222222222
svm,french-horn,audience,20,1,0.987951807229,0.626506024096,0.361445783133
svm,oboe,audience,20,1,0.962025316456,0.379746835443,0.582278481013
svm,trombone,audience,20,1,1,0.657894736842,0.342105263158
svm,trumpet,audience,20,1,0.969230769231,0.8,0.169230769231
svm,tuba,audience,20,1,1,0.274193548387,0.725806451613
svm,viola,audience,20,1,0.990566037736,0.792452830189,0.198113207547
svm,violin,audience,20,1,0.968992248062,0.77519379845,0.193798449612
svm,bassoon,audience,10,1,0.907216494845,0.494845360825,0.412371134021
svm,cello,audience,10,1,0.982608695652,0.434782608696,0.547826086957
svm,clarinet,audience,10,1,0.990990990991,0.756756756757,0.234234234234
svm,double-bass,audience,10,1,1,0.904347826087,0.095652173913
svm,flute,audience,10,1,0.991452991453,0.581196581197,0.410256410256
svm,french-horn,audience,10,1,0.987951807229,0.493975903614,0.493975903614
svm,oboe,audience,10,1,0.962025316456,0.20253164557,0.759493670886
svm,trombone,audience,10,1,1,0.464912280702,0.535087719298
svm,trumpet,audience,10,1,0.969230769231,0.553846153846,0.415384615385
svm,tuba,audience,10,1,1,0.0806451612903,0.91935483871
svm,viola,audience,10,1,0.990566037736,0.566037735849,0.424528301887
svm,violin,audience,10,1,0.968992248062,0.53488372093,0.434108527132
svm,bassoon,audience,0,1,0.907216494845,0.381443298969,0.525773195876
svm,cello,audience,0,1,0.982608695652,0.304347826087,0.678260869565
svm,clarinet,audience,0,1,0.990990990991,0.675675675676,0.315315315315
svm,double-bass,audience,0,1,1,0.565217391304,0.434782608696
svm,flute,audience,0,1,0.991452991453,0.478632478632,0.512820512821
svm,french-horn,audience,0,1,0.987951807229,0.289156626506,0.698795180723
svm,oboe,audience,0,1,0.962025316456,0.126582278481,0.835443037975
svm,trombone,audience,0,1,1,0.184210526316,0.815789473684
svm,trumpet,audience,0,1,0.969230769231,0.323076923077,0.646153846154
svm,tuba,audience,0,1,1,0,1
svm,viola,audience,0,1,0.990566037736,0.518867924528,0.471698113208
svm,violin,audience,0,1,0.968992248062,0.302325581395,0.666666666667
svm,bassoon,audience,-5,1,0.907216494845,0.19587628866,0.711340206186
svm,cello,audience,-5,1,0.982608695652,0.234782608696,0.747826086957
svm,clarinet,audience,-5,1,0.990990990991,0.702702702703,0.288288288288
svm,double-bass,audience,-5,1,1,0.173913043478,0.826086956522
svm,flute,audience,-5,1,0.991452991453,0.350427350427,0.641025641026
svm,french-horn,audience,-5,1,0.987951807229,0.192771084337,0.795180722892
svm,oboe,audience,-5,1,0.962025316456,0.113924050633,0.848101265823
svm,trombone,audience,-5,1,1,0.149122807018,0.850877192982
svm,trumpet,audience,-5,1,0.969230769231,0.307692307692,0.661538461538
svm,tuba,audience,-5,1,1,0.0161290322581,0.983870967742
svm,viola,audience,-5,1,0.990566037736,0.254716981132,0.735849056604
svm,violin,audience,-5,1,0.968992248062,0.255813953488,0.713178294574
svm,bassoon,audience,-10,1,0.907216494845,0.0103092783505,0.896907216495
svm,cello,audience,-10,1,0.982608695652,0.0434782608696,0.939130434783
svm,clarinet,audience,-10,1,0.990990990991,0.711711711712,0.279279279279
svm,double-bass,audience,-10,1,1,0,1
svm,flute,audience,-10,1,0.991452991453,0.025641025641,0.965811965812
svm,french-horn,audience,-10,1,0.987951807229,0.132530120482,0.855421686747
svm,oboe,audience,-10,1,0.962025316456,0.0759493670886,0.886075949367
svm,trombone,audience,-10,1,1,0.0964912280702,0.90350877193
svm,trumpet,audience,-10,1,0.969230769231,0.276923076923,0.692307692308
svm,tuba,audience,-10,1,1,0.120967741935,0.879032258065
svm,viola,audience,-10,1,0.990566037736,0,0.990566037736
svm,violin,audience,-10,1,0.968992248062,0.131782945736,0.837209302326
svm,bassoon,studio,50,0,0.907216494845,0.917525773196,-0.0103092783505
svm,cello,studio,50,0,0.982608695652,0.982608695652,0
svm,clarinet,studio,50,0,0.990990990991,0.972972972973,0.018018018018
svm,double-bass,studio,50,0,1,1,0
svm,flute,studio,50,0,0.991452991453,0.982905982906,0.00854700854701
svm,french-horn,studio,50,0,0.987951807229,0.951807228916,0.0361445783133
svm,oboe,studio,50,0,0.962025316456,0.898734177215,0.0632911392405
svm,trombone,studio,50,0,1,1,0
svm,trumpet,studio,50,0,0.969230769231,0.984615384615,-0.0153846153846
svm,tuba,studio,50,0,1,1,0
svm,viola,studio,50,0,0.990566037736,0.990566037736,0
svm,violin,studio,50,0,0.968992248062,0.953488372093,0.015503875969
svm,bassoon,studio,40,0,0.907216494845,0.886597938144,0.020618556701
svm,cello,studio,40,0,0.982608695652,0.982608695652,0
svm,clarinet,studio,40,0,0.990990990991,0.936936936937,0.0540540540541
svm,double-bass,studio,40,0,1,1,0
svm,flute,studio,40,0,0.991452991453,0.931623931624,0.0598290598291
svm,french-horn,studio,40,0,0.987951807229,0.831325301205,0.156626506024
svm,oboe,studio,40,0,0.962025316456,0.759493670886,0.20253164557
svm,trombone,studio,40,0,1,0.973684210526,0.0263157894737
svm,trumpet,studio,40,0,0.969230769231,0.923076923077,0.0461538461538
svm,tuba,studio,40,0,1,0.927419354839,0.0725806451613
svm,viola,studio,40,0,0.990566037736,0.990566037736,0
svm,violin,studio,40,0,0.968992248062,0.953488372093,0.015503875969
svm,bassoon,studio,30,0,0.907216494845,0.752577319588,0.154639175258
svm,cello,studio,30,0,0.982608695652,0.869565217391,0.113043478261
svm,clarinet,studio,30,0,0.990990990991,0.900900900901,0.0900900900901
svm,double-bass,studio,30,0,1,1,0
svm,flute,studio,30,0,0.991452991453,0.820512820513,0.17094017094
svm,french-horn,studio,30,0,0.987951807229,0.759036144578,0.228915662651
svm,oboe,studio,30,0,0.962025316456,0.379746835443,0.582278481013
svm,trombone,studio,30,0,1,0.850877192982,0.149122807018
svm,trumpet,studio,30,0,0.969230769231,0.846153846154,0.123076923077
svm,tuba,studio,30,0,1,0.620967741935,0.379032258065
svm,viola,studio,30,0,0.990566037736,0.962264150943,0.0283018867925
svm,violin,studio,30,0,0.968992248062,0.922480620155,0.046511627907
svm,bassoon,studio,20,0,0.907216494845,0.556701030928,0.350515463918
svm,cello,studio,20,0,0.982608695652,0.660869565217,0.321739130435
svm,clarinet,studio,20,0,0.990990990991,0.765765765766,0.225225225225
svm,double-bass,studio,20,0,1,0.982608695652,0.0173913043478
svm,flute,studio,20,0,0.991452991453,0.692307692308,0.299145299145
svm,french-horn,studio,20,0,0.987951807229,0.626506024096,0.361445783133
svm,oboe,studio,20,0,0.962025316456,0.139240506329,0.822784810127
svm,trombone,studio,20,0,1,0.605263157895,0.394736842105
svm,trumpet,studio,20,0,0.969230769231,0.615384615385,0.353846153846
svm,tuba,studio,20,0,1,0.258064516129,0.741935483871
svm,viola,studio,20,0,0.990566037736,0.688679245283,0.301886792453
svm,violin,studio,20,0,0.968992248062,0.806201550388,0.162790697674
svm,bassoon,studio,10,0,0.907216494845,0.309278350515,0.59793814433
svm,cello,studio,10,0,0.982608695652,0.434782608696,0.547826086957
svm,clarinet,studio,10,0,0.990990990991,0.558558558559,0.432432432432
svm,double-bass,studio,10,0,1,0.930434782609,0.0695652173913
svm,flute,studio,10,0,0.991452991453,0.547008547009,0.444444444444
svm,french-horn,studio,10,0,0.987951807229,0.373493975904,0.614457831325
svm,oboe,studio,10,0,0.962025316456,0.0506329113924,0.911392405063
svm,trombone,studio,10,0,1,0.254385964912,0.745614035088
svm,trumpet,studio,10,0,0.969230769231,0.230769230769,0.738461538462
svm,tuba,studio,10,0,1,0.137096774194,0.862903225806
svm,viola,studio,10,0,0.990566037736,0.396226415094,0.594339622642
svm,violin,studio,10,0,0.968992248062,0.589147286822,0.37984496124
svm,bassoon,studio,0,0,0.907216494845,0.0824742268041,0.824742268041
svm,cello,studio,0,0,0.982608695652,0.139130434783,0.84347826087
svm,clarinet,studio,0,0,0.990990990991,0.675675675676,0.315315315315
svm,double-bass,studio,0,0,1,0.660869565217,0.339130434783
svm,flute,studio,0,0,0.991452991453,0.504273504274,0.487179487179
svm,french-horn,studio,0,0,0.987951807229,0.120481927711,0.867469879518
svm,oboe,studio,0,0,0.962025316456,0,0.962025316456
svm,trombone,studio,0,0,1,0,1
svm,trumpet,studio,0,0,0.969230769231,0.0307692307692,0.938461538462
svm,tuba,studio,0,0,1,0.0564516129032,0.943548387097
svm,viola,studio,0,0,0.990566037736,0.509433962264,0.481132075472
svm,violin,studio,0,0,0.968992248062,0.062015503876,0.906976744186
svm,bassoon,studio,-5,0,0.907216494845,0,0.907216494845
svm,cello,studio,-5,0,0.982608695652,0.0173913043478,0.965217391304
svm,clarinet,studio,-5,0,0.990990990991,0.891891891892,0.0990990990991
svm,double-bass,studio,-5,0,1,0,1
svm,flute,studio,-5,0,0.991452991453,0.264957264957,0.726495726496
svm,french-horn,studio,-5,0,0.987951807229,0.0120481927711,0.975903614458
svm,oboe,studio,-5,0,0.962025316456,0,0.962025316456
svm,trombone,studio,-5,0,1,0,1
svm,trumpet,studio,-5,0,0.969230769231,0,0.969230769231
svm,tuba,studio,-5,0,1,0.00806451612903,0.991935483871
svm,viola,studio,-5,0,0.990566037736,0.0754716981132,0.915094339623
svm,violin,studio,-5,0,0.968992248062,0.015503875969,0.953488372093
svm,bassoon,studio,-10,0,0.907216494845,0,0.907216494845
svm,cello,studio,-10,0,0.982608695652,0,0.982608695652
svm,clarinet,studio,-10,0,0.990990990991,1,-0.00900900900901
svm,double-bass,studio,-10,0,1,0,1
svm,flute,studio,-10,0,0.991452991453,0,0.991452991453
svm,french-horn,studio,-10,0,0.987951807229,0,0.987951807229
svm,oboe,studio,-10,0,0.962025316456,0,0.962025316456
svm,trombone,studio,-10,0,1,0,1
svm,trumpet,studio,-10,0,0.969230769231,0,0.969230769231
svm,tuba,studio,-10,0,1,0,1
svm,viola,studio,-10,0,0.990566037736,0,0.990566037736
svm,violin,studio,-10,0,0.968992248062,0,0.968992248062
svm,bassoon,studio,50,1,0.907216494845,0.917525773196,-0.0103092783505
svm,cello,studio,50,1,0.982608695652,0.982608695652,0
svm,clarinet,studio,50,1,0.990990990991,0.963963963964,0.027027027027
svm,double-bass,studio,50,1,1,1,0
svm,flute,studio,50,1,0.991452991453,0.974358974359,0.017094017094
svm,french-horn,studio,50,1,0.987951807229,0.963855421687,0.0240963855422
svm,oboe,studio,50,1,0.962025316456,0.911392405063,0.0506329113924
svm,trombone,studio,50,1,1,1,0
svm,trumpet,studio,50,1,0.969230769231,0.984615384615,-0.0153846153846
svm,tuba,studio,50,1,1,1,0
svm,viola,studio,50,1,0.990566037736,0.990566037736,0
svm,violin,studio,50,1,0.968992248062,0.953488372093,0.015503875969
svm,bassoon,studio,40,1,0.907216494845,0.886597938144,0.020618556701
svm,cello,studio,40,1,0.982608695652,0.973913043478,0.00869565217391
svm,clarinet,studio,40,1,0.990990990991,0.954954954955,0.036036036036
svm,double-bass,studio,40,1,1,1,0
svm,flute,studio,40,1,0.991452991453,0.931623931624,0.0598290598291
svm,french-horn,studio,40,1,0.987951807229,0.89156626506,0.0963855421687
svm,oboe,studio,40,1,0.962025316456,0.73417721519,0.227848101266
svm,trombone,studio,40,1,1,0.982456140351,0.0175438596491
svm,trumpet,studio,40,1,0.969230769231,0.953846153846,0.0153846153846
svm,tuba,studio,40,1,1,0.935483870968,0.0645161290323
svm,viola,studio,40,1,0.990566037736,0.990566037736,0
svm,violin,studio,40,1,0.968992248062,0.968992248062,0
svm,bassoon,studio,30,1,0.907216494845,0.752577319588,0.154639175258
svm,cello,studio,30,1,0.982608695652,0.878260869565,0.104347826087
svm,clarinet,studio,30,1,0.990990990991,0.90990990991,0.0810810810811
svm,double-bass,studio,30,1,1,1,0
