model,instrument_a,instrument_b,noise_type,snr_db,replicate,clean_symmetric_confusion,noisy_symmetric_confusion,confusion_increase
svm,trumpet,tuba,white,-5,0,0,0.0201612903226,0.0201612903226
svm,trumpet,viola,white,-5,0,0,0.193396226415,0.193396226415
svm,trumpet,violin,white,-5,0,0,0.0697674418605,0.0697674418605
svm,tuba,viola,white,-5,0,0,0,0
svm,tuba,violin,white,-5,0,0,0,0
svm,viola,violin,white,-5,0,0,0,0
svm,bassoon,cello,white,-10,0,0,0,0
svm,bassoon,clarinet,white,-10,0,0.0103092783505,0.5,0.489690721649
svm,bassoon,double-bass,white,-10,0,0,0,0
svm,bassoon,flute,white,-10,0,0,0,0
svm,bassoon,french-horn,white,-10,0,0.00515463917526,0,-0.00515463917526
svm,bassoon,oboe,white,-10,0,0.0154639175258,0,-0.0154639175258
svm,bassoon,trombone,white,-10,0,0,0,0
svm,bassoon,trumpet,white,-10,0,0.0154639175258,0,-0.0154639175258
svm,bassoon,tuba,white,-10,0,0,0,0
svm,bassoon,viola,white,-10,0,0,0,0
svm,bassoon,violin,white,-10,0,0,0,0
svm,cello,clarinet,white,-10,0,0.0045045045045,0.5,0.495495495495
svm,cello,double-bass,white,-10,0,0.00869565217391,0,-0.00869565217391
svm,cello,flute,white,-10,0,0,0,0
svm,cello,french-horn,white,-10,0,0,0,0
svm,cello,oboe,white,-10,0,0,0,0
svm,cello,trombone,white,-10,0,0,0,0
svm,cello,trumpet,white,-10,0,0,0,0
svm,cello,tuba,white,-10,0,0,0,0
svm,cello,viola,white,-10,0,0,0,0
svm,cello,violin,white,-10,0,0.00387596899225,0,-0.00387596899225
svm,clarinet,double-bass,white,-10,0,0,0.5,0.5
svm,clarinet,flute,white,-10,0,0.0042735042735,0.5,0.495726495726
svm,clarinet,french-horn,white,-10,0,0,0.5,0.5
svm,clarinet,oboe,white,-10,0,0,0.5,0.5
svm,clarinet,trombone,white,-10,0,0,0.5,0.5
svm,clarinet,trumpet,white,-10,0,0,0.5,0.5
svm,clarinet,tuba,white,-10,0,0,0.5,0.5
svm,clarinet,viola,white,-10,0,0.00471698113208,0.5,0.495283018868
svm,clarinet,violin,white,-10,0,0.0077519379845,0.5,0.492248062016
svm,double-bass,flute,white,-10,0,0,0,0
svm,double-bass,french-horn,white,-10,0,0,0,0
svm,double-bass,oboe,white,-10,0,0,0,0
svm,double-bass,trombone,white,-10,0,0,0,0
svm,double-bass,trumpet,white,-10,0,0,0,0
svm,double-bass,tuba,white,-10,0,0,0,0
svm,double-bass,viola,white,-10,0,0,0,0
svm,double-bass,violin,white,-10,0,0.00387596899225,0,-0.00387596899225
svm,flute,french-horn,white,-10,0,0,0,0
svm,flute,oboe,white,-10,0,0.00632911392405,0,-0.00632911392405
svm,flute,trombone,white,-10,0,0,0,0
svm,flute,trumpet,white,-10,0,0,0,0
svm,flute,tuba,white,-10,0,0,0,0
svm,flute,viola,white,-10,0,0,0,0
svm,flute,violin,white,-10,0,0,0,0
svm,french-horn,oboe,white,-10,0,0.00632911392405,0,-0.00632911392405
svm,french-horn,trombone,white,-10,0,0.00602409638554,0,-0.00602409638554
svm,french-horn,trumpet,white,-10,0,0,0,0
svm,french-horn,tuba,white,-10,0,0,0,0
svm,french-horn,viola,white,-10,0,0,0,0
svm,french-horn,violin,white,-10,0,0,0,0
svm,oboe,trombone,white,-10,0,0,0,0
svm,oboe,trumpet,white,-10,0,0.0153846153846,0,-0.0153846153846
svm,oboe,tuba,white,-10,0,0,0,0
svm,oboe,viola,white,-10,0,0.00632911392405,0,-0.00632911392405
svm,oboe,violin,white,-10,0,0,0,0
svm,trombone,trumpet,white,-10,0,0,0,0
svm,trombone,tuba,white,-10,0,0,0,0
svm,trombone,viola,white,-10,0,0,0,0
svm,trombone,violin,white,-10,0,0,0,0
svm,trumpet,tuba,white,-10,0,0,0,0
svm,trumpet,viola,white,-10,0,0,0,0
svm,trumpet,violin,white,-10,0,0,0,0
svm,tuba,viola,white,-10,0,0,0,0
svm,tuba,violin,white,-10,0,0,0,0
svm,viola,violin,white,-10,0,0,0,0
svm,bassoon,cello,white,50,1,0,0,0
svm,bassoon,clarinet,white,50,1,0.0103092783505,0.0103092783505,0
svm,bassoon,double-bass,white,50,1,0,0,0
svm,bassoon,flute,white,50,1,0,0.00515463917526,0.00515463917526
svm,bassoon,french-horn,white,50,1,0.00515463917526,0.0154639175258,0.0103092783505
svm,bassoon,oboe,white,50,1,0.0154639175258,0.0257731958763,0.0103092783505
svm,bassoon,trombone,white,50,1,0,0.0257731958763,0.0257731958763
svm,bassoon,trumpet,white,50,1,0.0154639175258,0.020618556701,0.00515463917526
svm,bassoon,tuba,white,50,1,0,0,0
svm,bassoon,viola,white,50,1,0,0,0
svm,bassoon,violin,white,50,1,0,0.00515463917526,0.00515463917526
svm,cello,clarinet,white,50,1,0.0045045045045,0.00900900900901,0.0045045045045
svm,cello,double-bass,white,50,1,0.00869565217391,0.00434782608696,-0.00434782608696
svm,cello,flute,white,50,1,0,0,0
svm,cello,french-horn,white,50,1,0,0,0
svm,cello,oboe,white,50,1,0,0,0
svm,cello,trombone,white,50,1,0,0,0
svm,cello,trumpet,white,50,1,0,0,0
svm,cello,tuba,white,50,1,0,0.0443548387097,0.0443548387097
svm,cello,viola,white,50,1,0,0.00869565217391,0.00869565217391
svm,cello,violin,white,50,1,0.00387596899225,0.00869565217391,0.00481968318166
svm,clarinet,double-bass,white,50,1,0,0,0
svm,clarinet,flute,white,50,1,0.0042735042735,0.00900900900901,0.0047355047355
svm,clarinet,french-horn,white,50,1,0,0,0
svm,clarinet,oboe,white,50,1,0,0.00632911392405,0.00632911392405
svm,clarinet,trombone,white,50,1,0,0,0
svm,clarinet,trumpet,white,50,1,0,0.00900900900901,0.00900900900901
svm,clarinet,tuba,white,50,1,0,0.0120967741935,0.0120967741935
svm,clarinet,viola,white,50,1,0.00471698113208,0.00471698113208,0
svm,clarinet,violin,white,50,1,0.0077519379845,0.0116279069767,0.00387596899225
svm,double-bass,flute,white,50,1,0,0.00434782608696,0.00434782608696
svm,double-bass,french-horn,white,50,1,0,0,0
svm,double-bass,oboe,white,50,1,0,0,0
svm,double-bass,trombone,white,50,1,0,0,0
svm,double-bass,trumpet,white,50,1,0,0,0
svm,double-bass,tuba,white,50,1,0,0,0
svm,double-bass,viola,white,50,1,0,0.0130434782609,0.0130434782609
svm,double-bass,violin,white,50,1,0.00387596899225,0,-0.00387596899225
svm,flute,french-horn,white,50,1,0,0,0
svm,flute,oboe,white,50,1,0.00632911392405,0.164556962025,0.158227848101
svm,flute,trombone,white,50,1,0,0,0
svm,flute,trumpet,white,50,1,0,0,0
svm,flute,tuba,white,50,1,0,0,0
svm,flute,viola,white,50,1,0,0.0141509433962,0.0141509433962
svm,flute,violin,white,50,1,0,0.0116279069767,0.0116279069767
svm,french-horn,oboe,white,50,1,0.00632911392405,0,-0.00632911392405
svm,french-horn,trombone,white,50,1,0.00602409638554,0.0180722891566,0.0120481927711
svm,french-horn,trumpet,white,50,1,0,0.00602409638554,0.00602409638554
svm,french-horn,tuba,white,50,1,0,0.0201612903226,0.0201612903226
svm,french-horn,viola,white,50,1,0,0,0
svm,french-horn,violin,white,50,1,0,0,0
svm,oboe,trombone,white,50,1,0,0,0
svm,oboe,trumpet,white,50,1,0.0153846153846,0.00632911392405,-0.00905550146056
svm,oboe,tuba,white,50,1,0,0,0
svm,oboe,viola,white,50,1,0.00632911392405,0,-0.00632911392405
svm,oboe,violin,white,50,1,0,0,0
svm,trombone,trumpet,white,50,1,0,0.0769230769231,0.0769230769231
svm,trombone,tuba,white,50,1,0,0.0201612903226,0.0201612903226
svm,trombone,viola,white,50,1,0,0,0
svm,trombone,violin,white,50,1,0,0,0
svm,trumpet,tuba,white,50,1,0,0,0
svm,trumpet,viola,white,50,1,0,0,0
svm,trumpet,violin,white,50,1,0,0,0
svm,tuba,viola,white,50,1,0,0,0
svm,tuba,violin,white,50,1,0,0,0
svm,viola,violin,white,50,1,0,0.00943396226415,0.00943396226415
svm,bassoon,cello,white,40,1,0,0.00515463917526,0.00515463917526
svm,bassoon,clarinet,white,40,1,0.0103092783505,0.0567010309278,0.0463917525773
svm,bassoon,double-bass,white,40,1,0,0,0
svm,bassoon,flute,white,40,1,0,0.0567010309278,0.0567010309278
svm,bassoon,french-horn,white,40,1,0.00515463917526,0.0412371134021,0.0360824742268
svm,bassoon,oboe,white,40,1,0.0154639175258,0,-0.0154639175258
svm,bassoon,trombone,white,40,1,0,0.231958762887,0.231958762887
svm,bassoon,trumpet,white,40,1,0.0154639175258,0,-0.0154639175258
svm,bassoon,tuba,white,40,1,0,0,0
svm,bassoon,viola,white,40,1,0,0,0
svm,bassoon,violin,white,40,1,0,0.0103092783505,0.0103092783505
svm,cello,clarinet,white,40,1,0.0045045045045,0.0260869565217,0.0215824520172
svm,cello,double-bass,white,40,1,0.00869565217391,0.0130434782609,0.00434782608696
svm,cello,flute,white,40,1,0,0.00434782608696,0.00434782608696
svm,cello,french-horn,white,40,1,0,0,0
svm,cello,oboe,white,40,1,0,0,0
svm,cello,trombone,white,40,1,0,0,0
svm,cello,trumpet,white,40,1,0,0,0
svm,cello,tuba,white,40,1,0,0.0806451612903,0.0806451612903
svm,cello,viola,white,40,1,0,0.0217391304348,0.0217391304348
svm,cello,violin,white,40,1,0.00387596899225,0.0434782608696,0.0396022918773
svm,clarinet,double-bass,white,40,1,0,0.134782608696,0.134782608696
svm,clarinet,flute,white,40,1,0.0042735042735,0.0675675675676,0.0632940632941
svm,clarinet,french-horn,white,40,1,0,0.0301204819277,0.0301204819277
svm,clarinet,oboe,white,40,1,0,0.0696202531646,0.0696202531646
svm,clarinet,trombone,white,40,1,0,0,0
svm,clarinet,trumpet,white,40,1,0,0.0121968121968,0.0121968121968
svm,clarinet,tuba,white,40,1,0,0.217741935484,0.217741935484
svm,clarinet,viola,white,40,1,0.00471698113208,0.00471698113208,0
svm,clarinet,violin,white,40,1,0.0077519379845,0.015503875969,0.0077519379845
svm,double-bass,flute,white,40,1,0,0.126086956522,0.126086956522
svm,double-bass,french-horn,white,40,1,0,0,0
svm,double-bass,oboe,white,40,1,0,0,0
svm,double-bass,trombone,white,40,1,0,0,0
svm,double-bass,trumpet,white,40,1,0,0,0
svm,double-bass,tuba,white,40,1,0,0.00403225806452,0.00403225806452
svm,double-bass,viola,white,40,1,0,0.00869565217391,0.00869565217391
svm,double-bass,violin,white,40,1,0.00387596899225,0.00869565217391,0.00481968318166
svm,flute,french-horn,white,40,1,0,0,0
svm,flute,oboe,white,40,1,0.00632911392405,0.411392405063,0.405063291139
svm,flute,trombone,white,40,1,0,0,0
svm,flute,trumpet,white,40,1,0,0.0538461538462,0.0538461538462
svm,flute,tuba,white,40,1,0,0.0282258064516,0.0282258064516
svm,flute,viola,white,40,1,0,0.141509433962,0.141509433962
svm,flute,violin,white,40,1,0,0.0232558139535,0.0232558139535
svm,french-horn,oboe,white,40,1,0.00632911392405,0,-0.00632911392405
svm,french-horn,trombone,white,40,1,0.00602409638554,0.0301204819277,0.0240963855422
svm,french-horn,trumpet,white,40,1,0,0.0137164040778,0.0137164040778
svm,french-horn,tuba,white,40,1,0,0.00806451612903,0.00806451612903
svm,french-horn,viola,white,40,1,0,0.00471698113208,0.00471698113208
svm,french-horn,violin,white,40,1,0,0.0481927710843,0.0481927710843
svm,oboe,trombone,white,40,1,0,0,0
svm,oboe,trumpet,white,40,1,0.0153846153846,0,-0.0153846153846
svm,oboe,tuba,white,40,1,0,0,0
svm,oboe,viola,white,40,1,0.00632911392405,0,-0.00632911392405
svm,oboe,violin,white,40,1,0,0,0
svm,trombone,trumpet,white,40,1,0,0.161538461538,0.161538461538
svm,trombone,tuba,white,40,1,0,0.0766129032258,0.0766129032258
svm,trombone,viola,white,40,1,0,0,0
svm,trombone,violin,white,40,1,0,0,0
svm,trumpet,tuba,white,40,1,0,0,0
svm,trumpet,viola,white,40,1,0,0,0
svm,trumpet,violin,white,40,1,0,0.00769230769231,0.00769230769231
svm,tuba,viola,white,40,1,0,0.0201612903226,0.0201612903226
svm,tuba,violin,white,40,1,0,0,0
svm,viola,violin,white,40,1,0,0.0235849056604,0.0235849056604
svm,bassoon,cello,white,30,1,0,0.0309278350515,0.0309278350515
svm,bassoon,clarinet,white,30,1,0.0103092783505,0.0103092783505,0
svm,bassoon,double-bass,white,30,1,0,0,0
svm,bassoon,flute,white,30,1,0,0.0824742268041,0.0824742268041
svm,bassoon,french-horn,white,30,1,0.00515463917526,0.0412371134021,0.0360824742268
svm,bassoon,oboe,white,30,1,0.0154639175258,0,-0.0154639175258
svm,bassoon,trombone,white,30,1,0,0.20618556701,0.20618556701
svm,bassoon,trumpet,white,30,1,0.0154639175258,0,-0.0154639175258
svm,bassoon,tuba,white,30,1,0,0,0
svm,bassoon,viola,white,30,1,0,0,0
svm,bassoon,violin,white,30,1,0,0.128865979381,0.128865979381
svm,cello,clarinet,white,30,1,0.0045045045045,0.0173913043478,0.0128867998433
svm,cello,double-bass,white,30,1,0.00869565217391,0,-0.00869565217391
svm,cello,flute,white,30,1,0,0.0826086956522,0.0826086956522
svm,cello,french-horn,white,30,1,0,0,0
svm,cello,oboe,white,30,1,0,0,0
svm,cello,trombone,white,30,1,0,0,0
svm,cello,trumpet,white,30,1,0,0,0
svm,cello,tuba,white,30,1,0,0.0282258064516,0.0282258064516
svm,cello,viola,white,30,1,0,0,0
svm,cello,violin,white,30,1,0.00387596899225,0.178260869565,0.174384900573
svm,clarinet,double-bass,white,30,1,0,0.0217391304348,0.0217391304348
svm,clarinet,flute,white,30,1,0.0042735042735,0.220720720721,0.216447216447
svm,clarinet,french-horn,white,30,1,0,0.0120481927711,0.0120481927711
svm,clarinet,oboe,white,30,1,0,0.0126582278481,0.0126582278481
svm,clarinet,trombone,white,30,1,0,0.0877192982456,0.0877192982456
svm,clarinet,trumpet,white,30,1,0,0.0551628551629,0.0551628551629
svm,clarinet,tuba,white,30,1,0,0.173387096774,0.173387096774
svm,clarinet,viola,white,30,1,0.00471698113208,0.00471698113208,0
svm,clarinet,violin,white,30,1,0.0077519379845,0.0225225225225,0.014770584538
svm,double-bass,flute,white,30,1,0,0.421739130435,0.421739130435
svm,double-bass,french-horn,white,30,1,0,0,0
svm,double-bass,oboe,white,30,1,0,0,0
svm,double-bass,trombone,white,30,1,0,0,0
svm,double-bass,trumpet,white,30,1,0,0,0
svm,double-bass,tuba,white,30,1,0,0,0
svm,double-bass,viola,white,30,1,0,0,0
svm,double-bass,violin,white,30,1,0.00387596899225,0.0565217391304,0.0526457701382
svm,flute,french-horn,white,30,1,0,0.0361445783133,0.0361445783133
svm,flute,oboe,white,30,1,0.00632911392405,0.474683544304,0.46835443038
svm,flute,trombone,white,30,1,0,0.0131578947368,0.0131578947368
svm,flute,trumpet,white,30,1,0,0.169230769231,0.169230769231
svm,flute,tuba,white,30,1,0,0.213709677419,0.213709677419
svm,flute,viola,white,30,1,0,0.419811320755,0.419811320755
svm,flute,violin,white,30,1,0,0.036076326774,0.036076326774
svm,french-horn,oboe,white,30,1,0.00632911392405,0,-0.00632911392405
svm,french-horn,trombone,white,30,1,0.00602409638554,0.0180722891566,0.0120481927711
svm,french-horn,trumpet,white,30,1,0,0,0
svm,french-horn,tuba,white,30,1,0,0,0
svm,french-horn,viola,white,30,1,0,0.00471698113208,0.00471698113208
svm,french-horn,violin,white,30,1,0,0.265060240964,0.265060240964
svm,oboe,trombone,white,30,1,0,0,0
svm,oboe,trumpet,white,30,1,0.0153846153846,0,-0.0153846153846
svm,oboe,tuba,white,30,1,0,0,0
svm,oboe,viola,white,30,1,0.00632911392405,0,-0.00632911392405
svm,oboe,violin,white,30,1,0,0.0126582278481,0.0126582278481
svm,trombone,trumpet,white,30,1,0,0.153846153846,0.153846153846
svm,trombone,tuba,white,30,1,0,0.0362903225806,0.0362903225806
svm,trombone,viola,white,30,1,0,0,0
svm,trombone,violin,white,30,1,0,0.0175438596491,0.0175438596491
svm,trumpet,tuba,white,30,1,0,0,0
svm,trumpet,viola,white,30,1,0,0,0
svm,trumpet,violin,white,30,1,0,0.0384615384615,0.0384615384615
svm,tuba,viola,white,30,1,0,0,0
svm,tuba,violin,white,30,1,0,0.0483870967742,0.0483870967742
svm,viola,violin,white,30,1,0,0.0707547169811,0.0707547169811
svm,bassoon,cello,white,20,1,0,0,0
svm,bassoon,clarinet,white,20,1,0.0103092783505,0,-0.0103092783505
svm,bassoon,double-bass,white,20,1,0,0,0
svm,bassoon,flute,white,20,1,0,0.0463917525773,0.0463917525773
svm,bassoon,french-horn,white,20,1,0.00515463917526,0,-0.00515463917526
svm,bassoon,oboe,white,20,1,0.0154639175258,0,-0.0154639175258
svm,bassoon,trombone,white,20,1,0,0.10824742268,0.10824742268
svm,bassoon,trumpet,white,20,1,0.0154639175258,0,-0.0154639175258
svm,bassoon,tuba,white,20,1,0,0,0
svm,bassoon,viola,white,20,1,0,0,0
svm,bassoon,violin,white,20,1,0,0.345360824742,0.345360824742
svm,cello,clarinet,white,20,1,0.0045045045045,0,-0.0045045045045
svm,cello,double-bass,white,20,1,0.00869565217391,0,-0.00869565217391
svm,cello,flute,white,20,1,0,0.121739130435,0.121739130435
svm,cello,french-horn,white,20,1,0,0,0
svm,cello,oboe,white,20,1,0,0,0
svm,cello,trombone,white,20,1,0,0,0
svm,cello,trumpet,white,20,1,0,0,0
svm,cello,tuba,white,20,1,0,0.0201612903226,0.0201612903226
svm,cello,viola,white,20,1,0,0,0
svm,cello,violin,white,20,1,0.00387596899225,0.378260869565,0.374384900573
svm,clarinet,double-bass,white,20,1,0,0.00434782608696,0.00434782608696
svm,clarinet,flute,white,20,1,0.0042735042735,0.27027027027,0.265996765997
svm,clarinet,french-horn,white,20,1,0,0,0
svm,clarinet,oboe,white,20,1,0,0,0
svm,clarinet,trombone,white,20,1,0,0,0
svm,clarinet,trumpet,white,20,1,0,0,0
svm,clarinet,tuba,white,20,1,0,0,0
svm,clarinet,viola,white,20,1,0.00471698113208,0.00471698113208,0
svm,clarinet,violin,white,20,1,0.0077519379845,0.220720720721,0.212968782736
svm,double-bass,flute,white,20,1,0,0.286956521739,0.286956521739
svm,double-bass,french-horn,white,20,1,0,0,0
svm,double-bass,oboe,white,20,1,0,0,0
svm,double-bass,trombone,white,20,1,0,0,0
svm,double-bass,trumpet,white,20,1,0,0,0
svm,double-bass,tuba,white,20,1,0,0,0
svm,double-bass,viola,white,20,1,0,0,0
svm,double-bass,violin,white,20,1,0.00387596899225,0.208695652174,0.204819683182
svm,flute,french-horn,white,20,1,0,0.0120481927711,0.0120481927711
svm,flute,oboe,white,20,1,0.00632911392405,0.367088607595,0.360759493671
svm,flute,trombone,white,20,1,0,0.0570175438596,0.0570175438596
svm,flute,trumpet,white,20,1,0,0.207692307692,0.207692307692
svm,flute,tuba,white,20,1,0,0.209677419355,0.209677419355
svm,flute,viola,white,20,1,0,0.306603773585,0.306603773585
svm,flute,violin,white,20,1,0,0.137447823494,0.137447823494
svm,french-horn,oboe,white,20,1,0.00632911392405,0,-0.00632911392405
svm,french-horn,trombone,white,20,1,0.00602409638554,0.00602409638554,0
svm,french-horn,trumpet,white,20,1,0,0,0
svm,french-horn,tuba,white,20,1,0,0,0
svm,french-horn,viola,white,20,1,0,0,0
svm,french-horn,violin,white,20,1,0,0.469879518072,0.469879518072
svm,oboe,trombone,white,20,1,0,0,0
svm,oboe,trumpet,white,20,1,0.0153846153846,0,-0.0153846153846
svm,oboe,tuba,white,20,1,0,0,0
svm,oboe,viola,white,20,1,0.00632911392405,0,-0.00632911392405
svm,oboe,violin,white,20,1,0,0.132911392405,0.132911392405
svm,trombone,trumpet,white,20,1,0,0.0230769230769,0.0230769230769
svm,trombone,tuba,white,20,1,0,0,0
svm,trombone,viola,white,20,1,0,0,0
svm,trombone,violin,white,20,1,0,0.245614035088,0.245614035088
svm,trumpet,tuba,white,20,1,0,0,0
svm,trumpet,viola,white,20,1,0,0,0
svm,trumpet,violin,white,20,1,0,0.261538461538,0.261538461538
svm,tuba,viola,white,20,1,0,0,0
svm,tuba,violin,white,20,1,0,0.270161290323,0.270161290323
svm,viola,violin,white,20,1,0,0.188679245283,0.188679245283
svm,bassoon,cello,white,10,1,0,0,0
svm,bassoon,clarinet,white,10,1,0.0103092783505,0,-0.0103092783505
svm,bassoon,double-bass,white,10,1,0,0,0
svm,bassoon,flute,white,10,1,0,0.0309278350515,0.0309278350515
svm,bassoon,french-horn,white,10,1,0.00515463917526,0,-0.00515463917526
svm,bassoon,oboe,white,10,1,0.0154639175258,0,-0.0154639175258
svm,bassoon,trombone,white,10,1,0,0.0154639175258,0.0154639175258
svm,bassoon,trumpet,white,10,1,0.0154639175258,0,-0.0154639175258
svm,bassoon,tuba,white,10,1,0,0,0
svm,bassoon,viola,white,10,1,0,0,0
svm,bassoon,violin,white,10,1,0,0.453608247423,0.453608247423
svm,cello,clarinet,white,10,1,0.0045045045045,0,-0.0045045045045
svm,cello,double-bass,white,10,1,0.00869565217391,0,-0.00869565217391
svm,cello,flute,white,10,1,0,0.108695652174,0.108695652174
svm,cello,french-horn,white,10,1,0,0,0
svm,cello,oboe,white,10,1,0,0,0
svm,cello,trombone,white,10,1,0,0,0
svm,cello,trumpet,white,10,1,0,0,0
svm,cello,tuba,white,10,1,0,0,0
svm,cello,viola,white,10,1,0,0,0
svm,cello,violin,white,10,1,0.00387596899225,0.391304347826,0.387428378834
svm,clarinet,double-bass,white,10,1,0,0.00434782608696,0.00434782608696
svm,clarinet,flute,white,10,1,0.0042735042735,0.247747747748,0.243474243474
svm,clarinet,french-horn,white,10,1,0,0,0
svm,clarinet,oboe,white,10,1,0,0,0
svm,clarinet,trombone,white,10,1,0,0,0
svm,clarinet,trumpet,white,10,1,0,0,0
svm,clarinet,tuba,white,10,1,0,0,0
svm,clarinet,viola,white,10,1,0.00471698113208,0,-0.00471698113208
svm,clarinet,violin,white,10,1,0.0077519379845,0.252252252252,0.244500314268
svm,double-bass,flute,white,10,1,0,0.173913043478,0.173913043478
svm,double-bass,french-horn,white,10,1,0,0,0
svm,double-bass,oboe,white,10,1,0,0,0
svm,double-bass,trombone,white,10,1,0,0,0
svm,double-bass,trumpet,white,10,1,0,0,0
svm,double-bass,tuba,white,10,1,0,0,0
svm,double-bass,viola,white,10,1,0,0,0
svm,double-bass,violin,white,10,1,0.00387596899225,0.321739130435,0.317863161443
svm,flute,french-horn,white,10,1,0,0.0602409638554,0.0602409638554
svm,flute,oboe,white,10,1,0.00632911392405,0.164556962025,0.158227848101
svm,flute,trombone,white,10,1,0,0.0964912280702,0.0964912280702
svm,flute,trumpet,white,10,1,0,0.123076923077,0.123076923077
svm,flute,tuba,white,10,1,0,0.213709677419,0.213709677419
svm,flute,viola,white,10,1,0,0.11320754717,0.11320754717
svm,flute,violin,white,10,1,0,0.25949115484,0.25949115484
svm,french-horn,oboe,white,10,1,0.00632911392405,0,-0.00632911392405
svm,french-horn,trombone,white,10,1,0.00602409638554,0.0120481927711,0.00602409638554
